image_id,xmin,ymin,xmax,ymax,class
1665.bmp,3,11,15,23,puncta
1665.bmp,3,69,15,81,puncta
1665.bmp,6,63,18,75,puncta
1665.bmp,13,27,25,39,puncta
1665.bmp,14,34,26,46,puncta
1665.bmp,18,14,30,26,puncta
1665.bmp,27,88,39,100,puncta
1665.bmp,28,50,40,62,puncta
1665.bmp,29,61,41,73,puncta
1665.bmp,37,66,49,78,puncta
1665.bmp,39,87,51,99,puncta
1665.bmp,39,118,51,128,puncta
1665.bmp,43,111,55,123,puncta
1665.bmp,47,73,59,85,puncta
1665.bmp,49,105,61,117,puncta
1665.bmp,56,62,68,74,puncta
1665.bmp,60,57,72,69,puncta
1665.bmp,62,11,74,23,puncta
1665.bmp,72,29,84,41,puncta
1665.bmp,72,80,84,92,puncta
1665.bmp,77,90,88,101,puncta
1665.bmp,77,98,89,110,puncta
1665.bmp,78,21,90,33,puncta
1665.bmp,80,68,92,80,puncta
1665.bmp,80,106,92,118,puncta
1665.bmp,85,21,97,33,puncta
1665.bmp,89,43,101,55,puncta
1665.bmp,91,15,103,27,puncta
1665.bmp,94,102,106,114,puncta
1665.bmp,95,49,107,61,puncta
1665.bmp,95,10,107,22,puncta
1665.bmp,107,102,119,114,puncta
1665.bmp,112,26,124,38,puncta
1665.bmp,115,0,127,12,puncta
857.bmp,0,0,7,9,puncta
857.bmp,0,4,8,16,puncta
857.bmp,0,60,8,71,puncta
857.bmp,0,24,10,36,puncta
857.bmp,0,37,11,49,puncta
857.bmp,0,89,12,101,puncta
857.bmp,3,92,15,103,puncta
857.bmp,9,57,21,69,puncta
857.bmp,10,28,22,39,puncta
857.bmp,12,70,23,82,puncta
857.bmp,16,23,28,35,puncta
857.bmp,17,110,28,122,puncta
857.bmp,19,24,31,36,puncta
857.bmp,19,37,31,49,puncta
857.bmp,20,94,31,106,puncta
857.bmp,20,81,32,92,puncta
857.bmp,22,2,33,14,puncta
857.bmp,25,58,36,70,puncta
857.bmp,46,80,58,91,puncta
646.bmp,0,104,11,116,puncta
646.bmp,15,86,27,98,puncta
646.bmp,18,28,29,39,puncta
646.bmp,20,55,32,67,puncta
646.bmp,21,20,33,32,puncta
646.bmp,26,33,38,45,puncta
646.bmp,29,1,41,13,puncta
646.bmp,31,27,43,39,puncta
646.bmp,43,61,55,73,puncta
646.bmp,51,49,63,61,puncta
277.bmp,4,4,16,16,puncta
277.bmp,16,19,28,31,puncta
277.bmp,18,74,30,86,puncta
277.bmp,23,40,35,52,puncta
277.bmp,44,111,56,123,puncta
277.bmp,51,43,63,55,puncta
277.bmp,58,102,70,114,puncta
277.bmp,66,71,78,83,puncta
277.bmp,69,44,81,56,puncta
277.bmp,105,84,117,96,puncta
277.bmp,115,57,126,68,puncta
277.bmp,115,89,127,101,puncta
277.bmp,119,41,128,53,puncta
1708.bmp,0,44,8,56,puncta
1708.bmp,0,64,12,75,puncta
1708.bmp,5,56,17,68,puncta
1708.bmp,20,54,32,66,puncta
1708.bmp,63,44,75,56,puncta
1708.bmp,67,56,79,68,puncta
1708.bmp,73,9,85,21,puncta
1708.bmp,75,40,87,52,puncta
1708.bmp,83,56,95,68,puncta
1708.bmp,85,61,97,73,puncta
1708.bmp,102,17,114,29,puncta
939.bmp,0,117,10,128,puncta
939.bmp,6,117,17,128,puncta
939.bmp,15,95,26,106,puncta
939.bmp,15,119,27,128,puncta
939.bmp,16,24,28,36,puncta
939.bmp,18,89,30,101,puncta
939.bmp,20,15,31,26,puncta
939.bmp,26,101,38,113,puncta
939.bmp,28,7,39,19,puncta
939.bmp,30,25,41,36,puncta
939.bmp,30,111,42,123,puncta
939.bmp,47,108,58,119,puncta
939.bmp,47,66,59,77,puncta
939.bmp,57,103,69,115,puncta
939.bmp,69,86,81,97,puncta
939.bmp,73,43,85,54,puncta
939.bmp,76,0,87,8,puncta
939.bmp,86,51,98,62,puncta
939.bmp,97,64,108,76,puncta
939.bmp,99,1,111,12,puncta
939.bmp,104,114,116,125,puncta
939.bmp,105,0,116,8,puncta
939.bmp,107,10,119,22,puncta
939.bmp,116,0,128,8,puncta
939.bmp,121,35,128,47,puncta
939.bmp,121,27,128,38,puncta
1319.bmp,0,82,10,94,puncta
1319.bmp,0,96,11,108,puncta
1319.bmp,7,110,19,122,puncta
1319.bmp,12,80,24,92,puncta
1319.bmp,33,106,45,118,puncta
1319.bmp,36,113,48,125,puncta
1319.bmp,37,100,49,112,puncta
1319.bmp,40,69,52,81,puncta
1319.bmp,42,0,54,10,puncta
1319.bmp,42,108,54,120,puncta
1319.bmp,46,54,58,66,puncta
1319.bmp,48,34,60,46,puncta
1319.bmp,55,53,67,65,puncta
1319.bmp,57,32,69,44,puncta
1319.bmp,61,2,73,14,puncta
1319.bmp,61,7,73,19,puncta
1319.bmp,69,86,81,98,puncta
1319.bmp,92,69,104,81,puncta
1319.bmp,96,100,108,112,puncta
1319.bmp,101,77,113,89,puncta
1319.bmp,110,65,122,77,puncta
1319.bmp,114,59,126,71,puncta
1319.bmp,115,99,127,111,puncta
1319.bmp,117,108,128,120,puncta
848.bmp,0,3,11,15,puncta
848.bmp,4,118,15,128,puncta
848.bmp,11,107,22,118,puncta
848.bmp,12,66,23,78,puncta
848.bmp,12,96,23,107,puncta
848.bmp,12,7,24,19,puncta
848.bmp,20,21,32,33,puncta
848.bmp,21,83,33,94,puncta
848.bmp,21,116,33,128,puncta
848.bmp,22,10,34,21,puncta
848.bmp,25,75,37,87,puncta
848.bmp,41,117,53,128,puncta
848.bmp,41,109,53,121,puncta
848.bmp,54,93,66,105,puncta
848.bmp,58,87,70,99,puncta
848.bmp,60,3,72,14,puncta
848.bmp,60,85,72,97,puncta
848.bmp,87,2,99,14,puncta
848.bmp,95,108,106,120,puncta
848.bmp,100,106,111,118,puncta
848.bmp,101,96,113,108,puncta
848.bmp,115,63,126,74,puncta
848.bmp,115,104,126,115,puncta
1122.bmp,1,97,13,109,puncta
1122.bmp,14,39,26,51,puncta
1122.bmp,19,92,31,104,puncta
1122.bmp,25,89,37,101,puncta
1122.bmp,34,8,46,20,puncta
518.bmp,45,96,57,108,puncta
518.bmp,46,116,58,128,puncta
518.bmp,52,73,64,85,puncta
518.bmp,62,34,74,46,puncta
518.bmp,80,46,92,58,puncta
1126.bmp,15,25,27,37,puncta
1126.bmp,30,37,42,49,puncta
1126.bmp,30,49,42,61,puncta
1126.bmp,34,70,46,82,puncta
1126.bmp,43,119,55,128,puncta
1126.bmp,47,83,59,95,puncta
1126.bmp,52,97,64,109,puncta
1126.bmp,56,16,68,28,puncta
1126.bmp,61,6,73,18,puncta
1126.bmp,75,19,87,31,puncta
1126.bmp,80,104,92,116,puncta
1126.bmp,81,71,92,82,puncta
1126.bmp,82,120,94,128,puncta
1126.bmp,84,55,96,67,puncta
1126.bmp,85,21,97,33,puncta
1126.bmp,91,18,103,30,puncta
1126.bmp,93,19,105,31,puncta
1126.bmp,94,43,106,55,puncta
1126.bmp,115,4,127,16,puncta
1817.bmp,26,59,38,71,puncta
1817.bmp,28,111,40,122,puncta
1817.bmp,45,87,56,98,puncta
1817.bmp,62,79,74,91,puncta
1817.bmp,72,1,84,13,puncta
1817.bmp,75,64,87,76,puncta
1817.bmp,87,0,99,10,puncta
1817.bmp,87,5,99,17,puncta
1817.bmp,87,35,99,47,puncta
1817.bmp,94,6,106,18,puncta
1817.bmp,95,36,107,48,puncta
1817.bmp,95,56,107,68,puncta
1817.bmp,102,20,114,32,puncta
1817.bmp,121,52,128,64,puncta
1071.bmp,13,5,25,17,puncta
1071.bmp,14,81,26,93,puncta
1071.bmp,26,88,38,100,puncta
1071.bmp,38,32,50,44,puncta
1071.bmp,41,93,53,105,puncta
1071.bmp,47,10,59,22,puncta
1071.bmp,47,95,59,107,puncta
1071.bmp,48,99,60,111,puncta
1071.bmp,56,92,68,104,puncta
705.bmp,31,42,43,53,puncta
705.bmp,32,54,44,66,puncta
705.bmp,41,53,53,65,puncta
705.bmp,41,81,53,92,puncta
705.bmp,46,114,58,126,puncta
705.bmp,51,102,62,114,puncta
705.bmp,60,81,72,92,puncta
705.bmp,68,84,80,95,puncta
705.bmp,114,25,125,37,puncta
705.bmp,115,41,127,53,puncta
1455.bmp,6,73,18,85,puncta
1455.bmp,12,13,24,25,puncta
1455.bmp,25,45,37,57,puncta
1455.bmp,26,111,38,123,puncta
1455.bmp,32,0,44,9,puncta
1455.bmp,44,85,56,97,puncta
1455.bmp,71,103,83,115,puncta
1455.bmp,89,5,101,17,puncta
1455.bmp,95,83,107,95,puncta
1455.bmp,102,79,114,91,puncta
1455.bmp,114,29,126,41,puncta
1455.bmp,118,30,128,42,puncta
1455.bmp,120,33,128,44,puncta
120.bmp,19,116,31,128,puncta
120.bmp,26,116,38,127,puncta
120.bmp,46,56,58,67,puncta
120.bmp,94,54,106,66,puncta
1551.bmp,1,15,13,27,puncta
1551.bmp,2,20,13,32,puncta
1551.bmp,10,114,22,126,puncta
1551.bmp,39,18,51,30,puncta
1551.bmp,56,31,68,43,puncta
1551.bmp,70,26,82,38,puncta
1551.bmp,77,64,89,76,puncta
1551.bmp,85,25,97,37,puncta
1551.bmp,94,67,106,79,puncta
1551.bmp,115,62,126,73,puncta
1551.bmp,118,83,128,95,puncta
807.bmp,2,61,14,73,puncta
807.bmp,5,97,16,109,puncta
807.bmp,9,121,20,128,puncta
807.bmp,16,108,27,120,puncta
807.bmp,16,93,28,104,puncta
807.bmp,17,83,29,94,puncta
807.bmp,27,69,39,80,puncta
807.bmp,31,86,42,98,puncta
807.bmp,45,61,56,73,puncta
807.bmp,50,12,62,23,puncta
807.bmp,50,42,62,53,puncta
807.bmp,57,120,68,128,puncta
807.bmp,58,63,69,75,puncta
807.bmp,59,44,70,56,puncta
807.bmp,64,53,76,65,puncta
807.bmp,64,77,76,89,puncta
807.bmp,73,62,84,74,puncta
807.bmp,76,3,87,14,puncta
807.bmp,80,64,92,76,puncta
807.bmp,83,91,94,103,puncta
807.bmp,85,119,97,128,puncta
807.bmp,88,51,100,62,puncta
807.bmp,90,76,102,87,puncta
807.bmp,96,89,108,100,puncta
807.bmp,98,54,109,65,puncta
807.bmp,108,12,119,24,puncta
807.bmp,108,71,120,83,puncta
807.bmp,109,25,120,36,puncta
807.bmp,110,47,121,59,puncta
807.bmp,113,99,125,110,puncta
807.bmp,114,109,126,121,puncta
807.bmp,116,69,128,80,puncta
807.bmp,118,70,128,81,puncta
807.bmp,119,34,128,46,puncta
807.bmp,120,62,128,74,puncta
575.bmp,16,37,28,49,puncta
575.bmp,27,42,39,54,puncta
575.bmp,45,86,57,98,puncta
575.bmp,47,49,59,61,puncta
575.bmp,67,79,79,91,puncta
111.bmp,58,2,70,14,puncta
111.bmp,91,89,103,101,puncta
111.bmp,98,68,110,80,puncta
111.bmp,106,40,118,52,puncta
1890.bmp,11,7,23,19,puncta
1890.bmp,36,27,48,39,puncta
1890.bmp,43,55,55,67,puncta
1890.bmp,45,20,57,32,puncta
1890.bmp,46,118,58,128,puncta
1890.bmp,62,67,74,79,puncta
1890.bmp,64,22,76,34,puncta
1890.bmp,66,28,77,39,puncta
1890.bmp,75,98,87,110,puncta
1890.bmp,96,67,108,79,puncta
1890.bmp,98,39,110,51,puncta
1890.bmp,100,71,112,83,puncta
1890.bmp,104,90,116,102,puncta
1890.bmp,106,51,118,63,puncta
1890.bmp,106,30,118,42,puncta
1890.bmp,107,45,118,56,puncta
1890.bmp,116,86,128,98,puncta
1266.bmp,12,79,24,91,puncta
1266.bmp,12,70,24,82,puncta
1266.bmp,22,10,34,22,puncta
1266.bmp,25,92,37,104,puncta
1266.bmp,26,71,37,82,puncta
1266.bmp,30,82,42,94,puncta
1266.bmp,35,16,47,28,puncta
1266.bmp,39,102,50,114,puncta
1266.bmp,41,113,53,125,puncta
1266.bmp,44,85,56,97,puncta
1266.bmp,48,11,60,23,puncta
1266.bmp,50,102,62,114,puncta
1266.bmp,51,90,63,102,puncta
1266.bmp,56,30,68,42,puncta
1266.bmp,56,0,68,11,puncta
1266.bmp,61,9,73,21,puncta
1266.bmp,64,104,76,116,puncta
1266.bmp,66,116,78,128,puncta
1266.bmp,74,109,86,121,puncta
1266.bmp,79,79,91,91,puncta
1266.bmp,80,59,92,71,puncta
1266.bmp,84,115,96,127,puncta
1266.bmp,86,88,97,100,puncta
1266.bmp,87,70,98,81,puncta
1266.bmp,95,89,107,101,puncta
1266.bmp,106,81,118,93,puncta
1266.bmp,112,72,124,84,puncta
1266.bmp,116,9,128,21,puncta
1266.bmp,120,96,128,108,puncta
1237.bmp,45,3,57,15,puncta
1237.bmp,46,85,58,97,puncta
1237.bmp,50,110,62,122,puncta
1237.bmp,58,75,70,87,puncta
301.bmp,1,115,13,127,puncta
301.bmp,4,33,16,45,puncta
301.bmp,5,82,17,94,puncta
301.bmp,8,109,20,121,puncta
301.bmp,27,95,39,107,puncta
301.bmp,29,87,41,99,puncta
301.bmp,62,60,74,72,puncta
301.bmp,66,35,78,47,puncta
301.bmp,74,49,86,61,puncta
301.bmp,83,59,95,71,puncta
301.bmp,86,48,98,60,puncta
301.bmp,103,80,115,92,puncta
301.bmp,117,46,128,58,puncta
1560.bmp,0,42,10,54,puncta
1560.bmp,5,70,17,82,puncta
1560.bmp,9,30,21,42,puncta
1560.bmp,11,2,23,14,puncta
1560.bmp,12,43,24,55,puncta
1560.bmp,13,76,25,88,puncta
1560.bmp,14,54,26,66,puncta
1560.bmp,15,66,27,78,puncta
1560.bmp,21,59,33,71,puncta
1560.bmp,24,36,36,48,puncta
1560.bmp,25,51,37,63,puncta
1560.bmp,30,52,42,64,puncta
1560.bmp,35,0,47,11,puncta
1560.bmp,39,58,51,70,puncta
1560.bmp,40,40,52,51,puncta
1560.bmp,43,12,55,24,puncta
1560.bmp,47,0,59,10,puncta
1560.bmp,82,88,94,100,puncta
1560.bmp,87,37,99,49,puncta
1560.bmp,89,70,101,82,puncta
1560.bmp,94,27,106,39,puncta
1560.bmp,94,54,106,66,puncta
1560.bmp,100,2,112,14,puncta
1560.bmp,101,13,113,25,puncta
1560.bmp,107,43,119,55,puncta
1560.bmp,114,10,126,22,puncta
1261.bmp,17,10,29,22,puncta
1261.bmp,21,62,33,74,puncta
1261.bmp,22,26,34,38,puncta
1261.bmp,22,54,34,66,puncta
1261.bmp,27,94,39,106,puncta
1261.bmp,28,98,40,110,puncta
1261.bmp,32,25,44,37,puncta
1261.bmp,35,61,47,73,puncta
1261.bmp,35,74,47,86,puncta
1261.bmp,46,79,58,91,puncta
1261.bmp,48,70,60,82,puncta
1261.bmp,53,55,65,67,puncta
1261.bmp,58,96,70,108,puncta
1261.bmp,64,25,76,37,puncta
1261.bmp,66,0,78,11,puncta
1261.bmp,70,95,82,107,puncta
1261.bmp,84,72,96,84,puncta
1261.bmp,85,95,97,107,puncta
1261.bmp,87,48,99,60,puncta
1261.bmp,92,21,104,33,puncta
1261.bmp,95,37,107,49,puncta
1261.bmp,101,48,113,60,puncta
1261.bmp,103,44,115,56,puncta
1261.bmp,114,35,126,47,puncta
1149.bmp,21,30,33,42,puncta
1149.bmp,22,7,34,19,puncta
1149.bmp,25,102,37,114,puncta
1149.bmp,43,11,55,23,puncta
1149.bmp,56,31,68,43,puncta
1149.bmp,57,23,69,35,puncta
1149.bmp,57,95,69,107,puncta
1149.bmp,64,35,76,47,puncta
1149.bmp,73,8,85,20,puncta
1149.bmp,78,88,90,100,puncta
1149.bmp,115,10,127,22,puncta
1224.bmp,66,63,78,75,puncta
1224.bmp,75,9,87,21,puncta
1224.bmp,77,20,89,32,puncta
1224.bmp,90,47,102,59,puncta
1224.bmp,94,40,106,52,puncta
1224.bmp,94,113,106,125,puncta
1224.bmp,97,83,109,94,puncta
1224.bmp,104,14,116,26,puncta
1224.bmp,104,88,116,100,puncta
1224.bmp,110,50,122,62,puncta
1224.bmp,112,11,124,23,puncta
693.bmp,2,86,14,98,puncta
693.bmp,3,11,15,23,puncta
693.bmp,12,77,24,89,puncta
693.bmp,14,25,26,36,puncta
693.bmp,17,52,29,63,puncta
693.bmp,34,99,46,110,puncta
693.bmp,39,120,50,128,puncta
693.bmp,49,80,61,92,puncta
693.bmp,51,93,63,104,puncta
693.bmp,52,23,63,34,puncta
693.bmp,55,119,66,128,puncta
693.bmp,60,13,71,25,puncta
693.bmp,65,7,76,19,puncta
693.bmp,68,97,80,109,puncta
693.bmp,76,47,88,59,puncta
693.bmp,77,8,89,20,puncta
693.bmp,94,99,106,111,puncta
693.bmp,120,117,128,128,puncta
573.bmp,59,101,71,113,puncta
573.bmp,76,94,88,106,puncta
573.bmp,83,51,95,63,puncta
1669.bmp,1,117,13,128,puncta
1669.bmp,5,95,17,107,puncta
1669.bmp,6,15,18,27,puncta
1669.bmp,21,78,33,90,puncta
1669.bmp,24,81,36,93,puncta
1669.bmp,25,42,37,54,puncta
1669.bmp,36,119,48,128,puncta
1669.bmp,46,82,58,94,puncta
1669.bmp,51,75,63,87,puncta
1669.bmp,52,118,64,128,puncta
1669.bmp,64,114,76,126,puncta
1669.bmp,71,57,83,69,puncta
1669.bmp,76,66,88,77,puncta
1669.bmp,83,0,95,7,puncta
1669.bmp,87,43,99,55,puncta
1669.bmp,89,62,101,74,puncta
1669.bmp,94,104,106,116,puncta
1669.bmp,102,106,114,118,puncta
1669.bmp,105,18,117,30,puncta
1669.bmp,107,111,119,123,puncta
1669.bmp,112,62,124,74,puncta
1669.bmp,119,56,128,67,puncta
1444.bmp,5,27,17,39,puncta
1444.bmp,48,5,60,17,puncta
1444.bmp,51,1,63,13,puncta
1627.bmp,0,23,10,35,puncta
1627.bmp,1,31,13,43,puncta
1627.bmp,16,95,27,107,puncta
1627.bmp,22,94,34,105,puncta
1627.bmp,52,54,64,66,puncta
1627.bmp,58,67,70,79,puncta
1627.bmp,66,65,78,77,puncta
1627.bmp,108,108,120,120,puncta
1627.bmp,108,25,120,37,puncta
1627.bmp,117,41,128,53,puncta
247.bmp,28,81,40,93,puncta
247.bmp,83,0,95,8,puncta
247.bmp,93,28,105,40,puncta
247.bmp,117,95,128,107,puncta
935.bmp,0,109,7,120,puncta
935.bmp,0,26,11,37,puncta
935.bmp,2,33,13,45,puncta
935.bmp,5,13,17,25,puncta
935.bmp,8,109,20,120,puncta
935.bmp,9,48,21,60,puncta
935.bmp,23,106,35,118,puncta
935.bmp,32,60,44,72,puncta
935.bmp,34,109,46,120,puncta
935.bmp,36,29,47,41,puncta
935.bmp,36,84,48,96,puncta
935.bmp,39,10,51,22,puncta
935.bmp,40,5,52,17,puncta
935.bmp,40,97,52,108,puncta
935.bmp,43,121,54,128,puncta
935.bmp,44,21,55,33,puncta
935.bmp,48,1,59,12,puncta
935.bmp,53,37,64,48,puncta
935.bmp,58,0,70,8,puncta
935.bmp,70,9,81,21,puncta
935.bmp,87,25,99,37,puncta
935.bmp,88,43,100,54,puncta
935.bmp,90,91,101,103,puncta
935.bmp,93,105,105,116,puncta
935.bmp,107,47,119,58,puncta
935.bmp,115,26,127,37,puncta
935.bmp,118,87,128,99,puncta
231.bmp,0,38,11,50,puncta
231.bmp,2,25,14,37,puncta
231.bmp,19,6,31,18,puncta
231.bmp,25,42,37,54,puncta
231.bmp,39,8,51,20,puncta
231.bmp,54,42,66,54,puncta
231.bmp,56,85,68,97,puncta
231.bmp,79,31,91,43,puncta
1490.bmp,46,31,58,43,puncta
1490.bmp,51,28,63,40,puncta
1490.bmp,56,106,68,118,puncta
1490.bmp,56,44,68,56,puncta
1490.bmp,66,14,78,26,puncta
1490.bmp,73,82,85,94,puncta
1490.bmp,80,85,92,97,puncta
1490.bmp,84,116,96,128,puncta
1490.bmp,87,104,99,116,puncta
1490.bmp,106,23,118,35,puncta
1490.bmp,114,25,126,37,puncta
1490.bmp,118,20,128,31,puncta
1490.bmp,118,12,128,24,puncta
002.bmp,18,85,29,97,puncta
002.bmp,23,90,35,102,puncta
002.bmp,44,115,56,127,puncta
002.bmp,71,94,83,106,puncta
002.bmp,84,50,96,62,puncta
002.bmp,100,56,112,68,puncta
002.bmp,101,39,113,51,puncta
002.bmp,108,61,120,73,puncta
376.bmp,24,0,36,7,puncta
376.bmp,32,3,44,15,puncta
376.bmp,35,118,47,128,puncta
376.bmp,43,19,55,31,puncta
376.bmp,44,71,56,83,puncta
376.bmp,58,47,70,59,puncta
376.bmp,68,76,80,88,puncta
978.bmp,5,89,17,100,puncta
978.bmp,9,13,21,25,puncta
978.bmp,12,20,24,32,puncta
978.bmp,14,50,26,61,puncta
978.bmp,16,81,28,92,puncta
978.bmp,19,119,31,128,puncta
978.bmp,26,69,37,81,puncta
978.bmp,26,105,37,117,puncta
978.bmp,28,120,40,128,puncta
978.bmp,37,74,48,86,puncta
978.bmp,37,115,48,126,puncta
978.bmp,38,82,49,93,puncta
978.bmp,48,81,60,93,puncta
978.bmp,53,48,65,60,puncta
978.bmp,60,115,71,127,puncta
978.bmp,67,89,78,100,puncta
978.bmp,70,114,81,126,puncta
978.bmp,90,9,101,20,puncta
978.bmp,98,61,110,72,puncta
978.bmp,99,39,111,51,puncta
978.bmp,102,84,114,95,puncta
978.bmp,108,54,119,66,puncta
978.bmp,113,102,125,114,puncta
978.bmp,120,35,128,47,puncta
584.bmp,102,85,114,97,puncta
584.bmp,105,0,117,9,puncta
584.bmp,119,109,128,121,puncta
1578.bmp,0,56,10,67,puncta
1578.bmp,0,65,10,77,puncta
1578.bmp,10,76,22,88,puncta
1578.bmp,10,45,22,57,puncta
1578.bmp,12,51,24,63,puncta
1578.bmp,23,110,35,122,puncta
1578.bmp,26,62,38,74,puncta
1578.bmp,28,107,40,119,puncta
1578.bmp,34,93,46,105,puncta
1578.bmp,38,14,50,26,puncta
1578.bmp,42,4,54,16,puncta
1578.bmp,44,39,56,51,puncta
1578.bmp,45,14,56,26,puncta
1578.bmp,53,8,65,20,puncta
1578.bmp,59,87,71,99,puncta
1578.bmp,62,28,73,39,puncta
1578.bmp,71,48,83,60,puncta
1578.bmp,72,114,84,126,puncta
1578.bmp,74,32,86,44,puncta
1578.bmp,74,0,86,8,puncta
1578.bmp,76,116,88,128,puncta
1578.bmp,77,5,89,17,puncta
1578.bmp,83,30,95,42,puncta
1578.bmp,84,53,96,65,puncta
1578.bmp,88,14,100,26,puncta
1578.bmp,90,23,102,35,puncta
1578.bmp,103,51,115,63,puncta
1578.bmp,108,41,120,53,puncta
1578.bmp,109,77,121,89,puncta
1578.bmp,112,63,124,75,puncta
843.bmp,0,28,9,39,puncta
843.bmp,12,0,23,9,puncta
843.bmp,18,62,30,73,puncta
843.bmp,37,55,49,66,puncta
843.bmp,40,118,51,128,puncta
843.bmp,44,119,56,128,puncta
843.bmp,47,68,59,80,puncta
843.bmp,48,31,60,43,puncta
843.bmp,53,116,65,128,puncta
843.bmp,57,111,69,122,puncta
843.bmp,59,44,70,56,puncta
843.bmp,63,53,75,65,puncta
843.bmp,69,0,80,9,puncta
843.bmp,73,76,84,88,puncta
843.bmp,78,43,90,54,puncta
843.bmp,79,83,90,95,puncta
843.bmp,81,78,92,90,puncta
843.bmp,82,36,93,48,puncta
843.bmp,85,94,97,106,puncta
843.bmp,90,88,101,99,puncta
843.bmp,93,23,105,34,puncta
843.bmp,96,78,108,90,puncta
843.bmp,99,113,110,124,puncta
843.bmp,108,120,120,128,puncta
843.bmp,111,104,123,115,puncta
843.bmp,116,70,128,81,puncta
843.bmp,121,41,128,52,puncta
377.bmp,10,10,22,22,puncta
377.bmp,26,55,38,67,puncta
377.bmp,46,68,58,80,puncta
377.bmp,59,20,71,32,puncta
377.bmp,60,69,72,80,puncta
377.bmp,66,114,78,126,puncta
377.bmp,70,20,82,32,puncta
377.bmp,76,72,88,84,puncta
377.bmp,83,59,95,71,puncta
377.bmp,96,64,108,76,puncta
377.bmp,118,29,128,41,puncta
1279.bmp,18,22,30,34,puncta
1279.bmp,24,26,36,38,puncta
1279.bmp,48,114,60,126,puncta
1279.bmp,58,104,70,116,puncta
1279.bmp,66,42,77,54,puncta
1279.bmp,71,68,83,80,puncta
1279.bmp,86,57,98,69,puncta
1279.bmp,86,90,98,102,puncta
1279.bmp,92,42,104,54,puncta
1279.bmp,96,32,108,44,puncta
1279.bmp,100,87,112,99,puncta
133.bmp,0,71,9,83,puncta
133.bmp,13,118,25,128,puncta
133.bmp,59,61,71,73,puncta
133.bmp,70,76,82,88,puncta
133.bmp,93,61,105,73,puncta
133.bmp,110,0,122,8,puncta
133.bmp,110,28,122,40,puncta
133.bmp,118,32,128,44,puncta
908.bmp,18,91,29,102,puncta
908.bmp,19,111,31,122,puncta
908.bmp,20,74,31,85,puncta
908.bmp,39,51,50,62,puncta
908.bmp,62,65,74,77,puncta
908.bmp,64,76,75,87,puncta
908.bmp,64,93,76,105,puncta
908.bmp,71,77,82,89,puncta
908.bmp,102,61,114,72,puncta
908.bmp,103,46,115,58,puncta
908.bmp,105,80,116,91,puncta
908.bmp,120,19,128,31,puncta
1600.bmp,58,5,70,17,puncta
1600.bmp,78,87,90,99,puncta
163.bmp,0,52,8,64,puncta
163.bmp,0,87,9,99,puncta
163.bmp,0,94,12,106,puncta
163.bmp,5,63,17,75,puncta
163.bmp,7,78,19,90,puncta
163.bmp,15,45,27,57,puncta
163.bmp,28,97,40,109,puncta
163.bmp,34,67,46,79,puncta
163.bmp,56,66,68,78,puncta
163.bmp,72,21,84,33,puncta
163.bmp,98,96,110,108,puncta
163.bmp,112,112,124,124,puncta
163.bmp,113,65,125,77,puncta
163.bmp,118,0,128,12,puncta
1688.bmp,0,82,11,94,puncta
1688.bmp,12,73,24,85,puncta
1688.bmp,17,77,29,89,puncta
1688.bmp,28,48,40,60,puncta
1688.bmp,29,58,41,70,puncta
1688.bmp,31,53,43,65,puncta
1688.bmp,34,65,46,77,puncta
1688.bmp,49,99,61,111,puncta
1688.bmp,58,39,70,51,puncta
1688.bmp,60,64,71,76,puncta
1688.bmp,70,64,82,76,puncta
1688.bmp,78,51,90,63,puncta
1688.bmp,78,65,90,77,puncta
1688.bmp,88,16,100,28,puncta
1688.bmp,89,67,101,79,puncta
1688.bmp,91,54,103,66,puncta
1688.bmp,94,44,106,56,puncta
1688.bmp,98,67,110,79,puncta
1688.bmp,100,0,112,12,puncta
1352.bmp,87,112,99,124,puncta
1352.bmp,92,27,104,39,puncta
1352.bmp,100,82,112,94,puncta
1352.bmp,105,16,117,28,puncta
1352.bmp,109,79,121,91,puncta
1784.bmp,15,60,27,72,puncta
1784.bmp,23,47,35,58,puncta
1784.bmp,27,71,39,83,puncta
1784.bmp,34,10,46,22,puncta
1784.bmp,38,47,50,58,puncta
1784.bmp,39,120,51,128,puncta
1784.bmp,43,60,55,72,puncta
1784.bmp,58,115,70,127,puncta
1784.bmp,60,102,72,114,puncta
1784.bmp,62,44,74,56,puncta
1784.bmp,72,44,84,56,puncta
1784.bmp,73,0,85,10,puncta
1784.bmp,76,9,88,21,puncta
1784.bmp,81,31,93,43,puncta
1784.bmp,82,57,94,69,puncta
1784.bmp,98,39,110,51,puncta
1784.bmp,99,109,111,120,puncta
1784.bmp,104,80,116,92,puncta
1784.bmp,112,86,124,98,puncta
1784.bmp,120,82,128,94,puncta
1246.bmp,10,24,22,36,puncta
1246.bmp,14,46,26,58,puncta
1246.bmp,15,100,27,112,puncta
1246.bmp,17,2,29,14,puncta
1246.bmp,20,94,32,106,puncta
1246.bmp,33,120,45,128,puncta
1246.bmp,34,72,46,84,puncta
1246.bmp,44,22,56,34,puncta
1246.bmp,47,111,59,123,puncta
1246.bmp,48,0,59,8,puncta
1246.bmp,60,107,72,119,puncta
1246.bmp,62,65,74,77,puncta
1246.bmp,63,50,75,62,puncta
1246.bmp,67,0,78,7,puncta
1246.bmp,68,73,80,84,puncta
